frame,time,mode,fullPose,directionalPose,measurementType,reason,pvaErrorM,mappingErrorM,yawErrorDeg,registrationSeconds
601,60.0056992478439,lidar_only_recursive,0,0,rejected,insufficientOverlap,104.562419169078,104.562419169078,7.11620621115428,0.017792
602,60.1050520952204,per_frame_positive,1,0,fullPose,accepted,0.11137421193358,0.11137421193358,0.513061345498272,0.020773
602,60.1050520952204,per_frame_negative,1,0,fullPose,accepted,0.111375547397895,0.111375547397895,0.513061190791855,0.020557
602,60.1050520952204,per_frame_zero,1,0,fullPose,accepted,0.111375002275279,0.111375002275279,0.513053691743333,0.018844
602,60.1050520952204,lidar_only_recursive,0,0,rejected,insufficientOverlap,105.013554785303,105.013554785303,7.17385447423258,0.017396
603,60.2053440169013,per_frame_positive,1,0,fullPose,accepted,0.181152117114435,0.181152117114435,0.687046708949119,0.023885
603,60.2053440169013,per_frame_negative,1,0,fullPose,accepted,0.181159384283778,0.181159384283778,0.687097755550019,0.020697
603,60.2053440169013,per_frame_zero,1,0,fullPose,accepted,0.181151157683002,0.181151157683002,0.687039427165393,0.019289
603,60.2053440169013,lidar_only_recursive,0,0,rejected,insufficientOverlap,105.471290742117,105.471290742117,7.24254469798268,0.017402
604,60.3047508754037,per_frame_positive,1,0,fullPose,accepted,0.250522176185403,0.250522176185403,1.3389110143134,0.021427
604,60.3047508754037,per_frame_negative,1,0,fullPose,accepted,0.250523854291206,0.250523854291206,1.338921725653,0.019678
604,60.3047508754037,per_frame_zero,1,0,fullPose,accepted,0.250522341361494,0.250522341361494,1.33891231389397,0.01906
604,60.3047508754037,lidar_only_recursive,0,0,rejected,insufficientOverlap,105.926355458659,105.926355458659,7.32599029696746,0.016719
605,60.4052160465263,per_frame_positive,1,0,fullPose,accepted,0.321926466217532,0.321926466217532,-0.420964312155152,0.021601
605,60.4052160465263,per_frame_negative,1,0,fullPose,accepted,0.358253521729703,0.358253521729703,1.56002805029909,0.020987
605,60.4052160465263,per_frame_zero,1,0,fullPose,accepted,0.358253324822074,0.358253324822074,1.56002650870847,0.019742
605,60.4052160465263,lidar_only_recursive,0,0,rejected,insufficientOverlap,106.38830960276,106.38830960276,7.3890768733357,0.017658
606,60.5051915819512,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.020965
606,60.5051915819512,per_frame_negative,1,0,fullPose,accepted,0.400322195238675,0.400322195238675,1.97762972878924,0.019789
606,60.5051915819512,per_frame_zero,1,0,fullPose,accepted,0.145411099162526,0.145411099162526,0.267264285292782,0.019643
606,60.5051915819512,lidar_only_recursive,0,0,rejected,insufficientOverlap,106.849096978123,106.849096978123,7.47839878717047,0.017498
607,60.5783653660207,per_frame_positive,1,0,fullPose,accepted,0.267008628645047,0.267008628645047,0.0382719918868471,0.021272
607,60.5783653660207,per_frame_negative,1,0,fullPose,accepted,0.475478733666256,0.475478733666256,2.45189916125817,0.020054
607,60.5783653660207,per_frame_zero,1,0,fullPose,accepted,0.26700563870542,0.26700563870542,0.0383067432820839,0.019363
607,60.5783653660207,lidar_only_recursive,0,0,rejected,insufficientOverlap,107.187704746814,107.187704746814,7.55609646292374,0.017293
608,60.7055848210637,per_frame_positive,1,0,fullPose,accepted,0.218242587034955,0.218242587034955,-1.24535802147419,0.020964
608,60.7055848210637,per_frame_negative,1,0,fullPose,accepted,0.376981213704976,0.376981213704976,1.91335672647746,0.019405
608,60.7055848210637,per_frame_zero,1,0,fullPose,accepted,0.165863840862909,0.165863840862909,0.452489957366391,0.020062
608,60.7055848210637,lidar_only_recursive,0,0,rejected,insufficientOverlap,107.752311544401,107.752311544401,7.69506517206055,0.017335
609,60.8050087077764,per_frame_positive,1,0,fullPose,accepted,0.135017264872537,0.135017264872537,-0.515091369885835,0.020795
609,60.8050087077764,per_frame_negative,1,0,fullPose,accepted,0.365077350969785,0.365077350969785,2.16983212716597,0.020195
609,60.8050087077764,per_frame_zero,1,0,fullPose,accepted,0.135014695215715,0.135014695215715,-0.515119359768067,0.01889
609,60.8050087077764,lidar_only_recursive,0,0,rejected,insufficientOverlap,108.194380156774,108.194380156774,7.81529133639475,0.017449
610,60.9051757200369,per_frame_positive,1,0,fullPose,accepted,0.130549873182067,0.130549873182067,-0.900716203592268,0.020681
610,60.9051757200369,per_frame_negative,1,0,fullPose,accepted,0.316448423423555,0.316448423423555,1.884934474901,0.020102
610,60.9051757200369,per_frame_zero,1,0,fullPose,accepted,0.130550231879952,0.130550231879952,-0.900690847011088,0.018818
610,60.9051757200369,lidar_only_recursive,0,0,rejected,insufficientOverlap,108.641059681208,108.641059681208,7.96209945744777,0.017616
611,61.006893203867,per_frame_positive,1,0,fullPose,accepted,0.116775440936174,0.116775440936174,0.179848737126662,0.021619
611,61.006893203867,per_frame_negative,1,0,fullPose,accepted,0.298514616472379,0.298514616472379,1.49845152864582,0.020651
611,61.006893203867,per_frame_zero,1,0,fullPose,accepted,0.116772183748688,0.116772183748688,0.179830175784032,0.020052
611,61.006893203867,lidar_only_recursive,0,0,rejected,insufficientOverlap,109.094963467823,109.094963467823,8.1244729463699,0.017608
612,61.0996039116826,per_frame_positive,1,0,fullPose,accepted,0.0653347498397821,0.0653347498397821,-0.158972445803525,0.021769
612,61.0996039116826,per_frame_negative,1,0,fullPose,accepted,0.218798958804175,0.218798958804175,1.16666565635791,0.020898
612,61.0996039116826,per_frame_zero,1,0,fullPose,accepted,0.0653296857215956,0.0653296857215956,-0.158984263857435,0.019648
612,61.0996039116826,lidar_only_recursive,0,0,rejected,insufficientOverlap,109.508693530734,109.508693530734,8.28755083175558,0.017734
613,61.2002362089449,per_frame_positive,1,0,fullPose,accepted,0.0473338724379926,0.0473338724379926,-0.0261110697703544,0.020929
613,61.2002362089449,per_frame_negative,1,0,fullPose,accepted,0.0997993610127021,0.0997993610127021,0.636253518676656,0.021333
613,61.2002362089449,per_frame_zero,1,0,fullPose,accepted,0.046292877514017,0.046292877514017,-0.0260447837317427,0.01965
613,61.2002362089449,lidar_only_recursive,0,0,rejected,insufficientOverlap,109.956654259778,109.956654259778,8.4817603144788,0.017691
614,61.299600531246,per_frame_positive,1,0,fullPose,accepted,0.0543595474232219,0.0543595474232219,-0.312205736899391,0.020801
614,61.299600531246,per_frame_negative,1,0,fullPose,accepted,0.12626001752437,0.12626001752437,0.444760865116131,0.020191
614,61.299600531246,per_frame_zero,1,0,fullPose,accepted,0.0543622371823766,0.0543622371823766,-0.312195808526079,0.019109
614,61.299600531246,lidar_only_recursive,0,0,rejected,insufficientOverlap,110.398257340625,110.398257340625,8.70394482073013,0.017824
615,61.3994020232331,per_frame_positive,1,0,fullPose,accepted,0.0190796985410477,0.0190796985410477,-0.0593314489918026,0.021905
615,61.3994020232331,per_frame_negative,1,0,fullPose,accepted,0.0190754744401566,0.0190754744401566,-0.0593690169701751,0.020074
615,61.3994020232331,per_frame_zero,1,0,fullPose,accepted,0.0190796928698687,0.0190796928698687,-0.0593312699349962,0.019467
615,61.3994020232331,lidar_only_recursive,0,0,rejected,insufficientOverlap,110.840160405654,110.840160405654,8.98107203844414,0.017495
616,61.4992525144911,per_frame_positive,1,0,fullPose,accepted,0.0306372715283223,0.0306372715283223,0.0107411216605707,0.021
616,61.4992525144911,per_frame_negative,1,0,fullPose,accepted,0.0306392051048276,0.0306392051048276,0.0107090426008494,0.020554
616,61.4992525144911,per_frame_zero,1,0,fullPose,accepted,0.0306371949284829,0.0306371949284829,0.0107420162476545,0.01962
616,61.4992525144911,lidar_only_recursive,0,0,rejected,insufficientOverlap,111.281105348016,111.281105348016,9.30583366168344,0.017306
617,61.5620517003908,per_frame_positive,1,0,fullPose,accepted,0.473403853715561,0.473403853715561,0.117062704849775,0.020206
617,61.5620517003908,per_frame_negative,1,0,fullPose,accepted,0.473405172714753,0.473405172714753,0.117052726858894,0.020378
617,61.5620517003908,per_frame_zero,1,0,fullPose,accepted,0.47340385423234,0.47340385423234,0.117024319912664,0.018268
617,61.5620517003908,lidar_only_recursive,0,0,rejected,insufficientOverlap,111.556934536971,111.556934536971,9.52828410734305,0.017277
618,61.6999411436867,per_frame_positive,1,0,fullPose,accepted,0.0641859754428784,0.0641859754428784,0.36827641826853,0.020219
618,61.6999411436867,per_frame_negative,1,0,fullPose,accepted,0.0641975129702296,0.0641975129702296,0.368225186832379,0.020275
618,61.6999411436867,per_frame_zero,1,0,fullPose,accepted,0.0641941342527891,0.0641941342527891,0.368226594634173,0.018873
618,61.6999411436867,lidar_only_recursive,0,0,rejected,insufficientOverlap,112.163415911831,112.163415911831,10.0302997897578,0.017206
619,61.8020573207327,per_frame_positive,1,0,fullPose,accepted,0.0970805997706008,0.0970805997706008,0.363295065993486,0.020573
619,61.8020573207327,per_frame_negative,1,0,fullPose,accepted,0.0970845249631342,0.0970845249631342,0.363249594326005,0.021112
619,61.8020573207327,per_frame_zero,1,0,fullPose,accepted,0.0970808594835308,0.0970808594835308,0.363292243275086,0.019418
619,61.8020573207327,lidar_only_recursive,0,0,rejected,insufficientOverlap,112.608332972474,112.608332972474,10.4605363011406,0.017335
620,61.9012017615971,per_frame_positive,1,0,fullPose,accepted,0.115032524548786,0.115032524548786,0.516372185213163,0.020569
620,61.9012017615971,per_frame_negative,1,0,fullPose,accepted,0.116892485271493,0.116892485271493,0.503497495377592,0.019928
620,61.9012017615971,per_frame_zero,1,0,fullPose,accepted,0.11503058270848,0.11503058270848,0.516394879048073,0.018582
620,61.9012017615971,lidar_only_recursive,0,0,rejected,insufficientOverlap,113.036630619263,113.036630619263,10.8852715176806,0.017488
621,62.0007353535525,per_frame_positive,1,0,fullPose,accepted,0.148281204601389,0.148281204601389,-0.501640301785891,0.022144
621,62.0007353535525,per_frame_negative,1,0,fullPose,accepted,0.148287111891915,0.148287111891915,-0.501678450833716,0.020772
621,62.0007353535525,per_frame_zero,1,0,fullPose,accepted,0.148277440274284,0.148277440274284,-0.501614164004948,0.020157
621,62.0007353535525,lidar_only_recursive,0,0,rejected,insufficientOverlap,113.462673946129,113.462673946129,11.3642149803076,0.017091
622,62.1004240826507,per_frame_positive,1,0,fullPose,accepted,0.117874143375654,0.117874143375654,0.982357994437071,0.020997
622,62.1004240826507,per_frame_negative,1,0,fullPose,accepted,0.124686934031539,0.124686934031539,0.956721114228034,0.019202
622,62.1004240826507,per_frame_zero,1,0,fullPose,accepted,0.12468513612751,0.12468513612751,0.956729143889091,0.01925
622,62.1004240826507,lidar_only_recursive,0,0,rejected,insufficientOverlap,113.886000125,113.886000125,11.8939493881976,0.017426
623,62.200610484499,per_frame_positive,1,0,fullPose,accepted,0.51602013538026,0.51602013538026,1.08827831544495,0.021921
623,62.200610484499,per_frame_negative,1,0,fullPose,accepted,0.516024674637863,0.516024674637863,1.08828409305905,0.019763
623,62.200610484499,per_frame_zero,1,0,fullPose,accepted,0.516023000378236,0.516023000378236,1.08828192990957,0.019157
623,62.200610484499,lidar_only_recursive,0,0,rejected,insufficientOverlap,114.307076251106,114.307076251106,12.520469720108,0.01718
624,62.2999926152665,per_frame_positive,1,0,fullPose,accepted,0.43342076322264,0.43342076322264,0.351256796627153,0.024
624,62.2999926152665,per_frame_negative,1,0,fullPose,accepted,0.15933775296315,0.15933775296315,0.334996284867756,0.020034
624,62.2999926152665,per_frame_zero,1,0,fullPose,accepted,0.159330312717626,0.159330312717626,0.335014428873903,0.020555
624,62.2999926152665,lidar_only_recursive,0,0,rejected,insufficientOverlap,114.719454225049,114.719454225049,13.1451746632226,0.017388
625,62.401361887035,per_frame_positive,0,0,rejected,notConverged,0.640312423976002,0.640312423976002,2,0.023048
625,62.401361887035,per_frame_negative,1,0,fullPose,accepted,0.40324430034292,0.40324430034292,2.83618378916629,0.020952
625,62.401361887035,per_frame_zero,0,1,directionalPose,acceptedDirectional,0.355200333899092,0.355200333899092,2.56460561875103,0.020391
625,62.401361887035,lidar_only_recursive,0,0,rejected,insufficientOverlap,115.133642060493,115.133642060493,13.8091406250102,0.017396
626,62.5000803786021,per_frame_positive,1,0,fullPose,accepted,0.855137323745458,0.855137323745458,4.23193219938939,0.023615
626,62.5000803786021,per_frame_negative,1,0,fullPose,accepted,0.368953263806821,0.368953263806821,2.01667050043077,0.020485
626,62.5000803786021,per_frame_zero,1,0,fullPose,accepted,0.335224734663235,0.335224734663235,1.90706221626867,0.019797
626,62.5000803786021,lidar_only_recursive,0,0,rejected,insufficientOverlap,115.530888163227,115.530888163227,14.467395970115,0.017645
627,62.5747399314244,per_frame_positive,1,0,fullPose,accepted,0.298645253971212,0.298645253971212,0.898294914326705,0.022611
627,62.5747399314244,per_frame_negative,1,0,fullPose,accepted,0.262386092975084,0.262386092975084,0.688298564496494,0.021014
627,62.5747399314244,per_frame_zero,1,0,fullPose,accepted,0.262386570078655,0.262386570078655,0.68829770074943,0.020058
627,62.5747399314244,lidar_only_recursive,0,0,rejected,insufficientOverlap,115.827269366074,115.827269366074,14.9512908482104,0.018014
628,62.7007888623832,per_frame_positive,0,0,rejected,notConverged,0.640312423976002,0.640312423976002,2,0.021822
628,62.7007888623832,per_frame_negative,0,1,directionalPose,acceptedDirectional,0.465523837120821,0.465523837120821,2.08035044123838,0.02179
628,62.7007888623832,per_frame_zero,0,0,rejected,notConverged,0,0,0,0.020631
628,62.7007888623832,lidar_only_recursive,0,0,rejected,insufficientOverlap,116.323445291664,116.323445291664,15.7742141073967,0.017441
629,62.8008812740712,per_frame_positive,1,0,fullPose,accepted,0.42347732556582,0.42347732556582,0.718169661056083,0.025164
629,62.8008812740712,per_frame_negative,1,0,fullPose,accepted,0.435910428127746,0.435910428127746,2.25285615261447,0.024678
629,62.8008812740712,per_frame_zero,0,0,rejected,inconsistentClasses,0,0,0,0.022655
629,62.8008812740712,lidar_only_recursive,0,0,rejected,insufficientOverlap,116.711516293845,116.711516293845,16.4522667631328,0.018379
630,62.9001375536494,per_frame_positive,1,0,fullPose,accepted,0.220471073094009,0.220471073094009,-0.660159248571419,0.022245
630,62.9001375536494,per_frame_negative,1,0,fullPose,accepted,0.299348610355331,0.299348610355331,1.72427198052548,0.025021
630,62.9001375536494,per_frame_zero,1,0,fullPose,accepted,0.220465980270468,0.220465980270468,-0.660155007043109,0.021849
630,62.9001375536494,lidar_only_recursive,0,0,rejected,insufficientOverlap,117.091914159403,117.091914159403,17.0814872233334,0.018695
631,63.000831041668,per_frame_positive,1,0,fullPose,accepted,0.0438988069537621,0.0438988069537621,0.205489652026941,0.022371
631,63.000831041668,per_frame_negative,1,0,fullPose,accepted,0.0434518378313413,0.0434518378313413,0.200714467984245,0.02142
631,63.000831041668,per_frame_zero,1,0,fullPose,accepted,0.0434518023489328,0.0434518023489328,0.200713071655475,0.020588
631,63.000831041668,lidar_only_recursive,0,0,rejected,insufficientOverlap,117.473131682213,117.473131682213,17.7636439121996,0.017695
632,63.1009742958775,per_frame_positive,1,0,fullPose,accepted,0.0132410717313364,0.0132410717313364,0.223214110476908,0.021385
632,63.1009742958775,per_frame_negative,1,0,fullPose,accepted,0.013235660914586,0.013235660914586,0.223187644132517,0.021604
632,63.1009742958775,per_frame_zero,1,0,fullPose,accepted,0.0132377075846048,0.0132377075846048,0.223189794187622,0.020123
632,63.1009742958775,lidar_only_recursive,0,0,rejected,insufficientOverlap,117.847520764984,117.847520764984,18.4466817814569,0.017558
633,63.2015854846712,per_frame_positive,1,0,fullPose,accepted,0.298432530343597,0.298432530343597,0.721179446754615,0.024131
633,63.2015854846712,per_frame_negative,1,0,fullPose,accepted,0.0666340380121846,0.0666340380121846,-0.373541663953814,0.021421
633,63.2015854846712,per_frame_zero,1,0,fullPose,accepted,0.066630103749074,0.066630103749074,-0.373477392347473,0.020615
633,63.2015854846712,lidar_only_recursive,0,0,rejected,insufficientOverlap,118.218540440833,118.218540440833,19.041815981113,0.017962
634,63.2989578025388,per_frame_positive,1,0,fullPose,accepted,0.735636508390691,0.735636508390691,3.89038681282351,0.023867
634,63.2989578025388,per_frame_negative,1,0,fullPose,accepted,0.368322941987553,0.368322941987553,1.7227730774578,0.021395
634,63.2989578025388,per_frame_zero,1,0,fullPose,accepted,0.362418827397397,0.362418827397397,1.68685427447342,0.020806
